rho_target,c_star,varshare,realised,oracle,rawsd_form,vif
0.17919,1.0000000000000002,0.013765722345771066,0.013765722345771069,0.013765722345771069,0.014666131022513226,1.065409475371176
0.18018,0.9999999999999999,0.06199760043242548,0.061997600432425456,0.061997600432425456,0.06269661124364562,1.011274804288305
0.18117,0.9999999999999999,0.03242684302829923,0.03242684302829922,0.03242684302829922,0.032712857478497996,1.0088202989711075
0.18216,1.0000000000000002,0.05312270148145372,0.053122701481453746,0.05312270148145374,0.05393913447819573,1.0153688154776361
0.18315,0.9999999999999997,0.050432815245433874,0.05043281524543384,0.05043281524543384,0.05230498475051138,1.0371220503151866
0.18414,1.0000000000000002,0.04857935705581662,0.04857935705581663,0.04857935705581664,0.053537972393157315,1.1020724776501953
0.18513,0.9999999999999996,0.06876775247682715,0.06876775247682708,0.06876775247682708,0.07112010960821279,1.0342072708015042
0.18612,1.0000000000000004,0.015476186853407797,0.015476186853407809,0.015476186853407807,0.018222117470233813,1.1774294044673783
0.18711,1.0,0.07912025424127607,0.07912025424127607,0.07912025424127607,0.08063430775059172,1.0191361052088959
0.1881,1.0,0.024605795951506956,0.024605795951506956,0.024605795951506953,0.027328591790654465,1.110656686112231
0.18909,1.0000000000000002,0.045276700632266,0.04527670063226601,0.045276700632266006,0.0498474158446963,1.1009507130290546
0.19008,0.9999999999999994,0.011568640176244979,0.011568640176244966,0.011568640176244965,0.011934596382590196,1.0316334677861856
0.19107,0.9999999999999999,0.04811602476196796,0.04811602476196795,0.04811602476196795,0.050400919922951974,1.0474871972962747
0.19206,0.9999999999999997,0.03017995400684738,0.030179954006847354,0.030179954006847354,0.03190741419431274,1.057238662029552
0.19305,0.9999999999999999,0.02254698684717903,0.022546986847179023,0.022546986847179023,0.026419466186215122,1.17175152339793
0.19404000000000002,0.9999999999999999,0.02345458267791221,0.0234545826779122,0.0234545826779122,0.02535623861063686,1.0810782250462077
0.19503,0.9999999999999993,0.031101548388844175,0.031101548388844134,0.03110154838884414,0.033995811839788476,1.0930585003279916
0.19602,0.9999999999999998,0.0798993048695903,0.07989930486959029,0.07989930486959029,0.08599679628269509,1.0763146991460935
0.19701000000000002,0.9999999999999999,0.046931147235231764,0.04693114723523175,0.04693114723523176,0.05031823294401999,1.072171381019331
0.198,1.0000000000000004,0.026609005957490207,0.026609005957490234,0.026609005957490234,0.027809551695184596,1.0451180228082306
0.19899,0.9999999999999997,0.043628701515073094,0.04362870151507306,0.043628701515073066,0.04694418365904197,1.0759931427898082
0.19998000000000002,1.0000000000000002,0.03531876080567621,0.035318760805676225,0.03531876080567622,0.036423999377702014,1.0312932432173039
0.20097,0.9999999999999996,0.03233416190516955,0.03233416190516952,0.032334161905169516,0.03323282241192648,1.027792911701022
0.20195999999999997,1.0,0.15299455108302215,0.15299455108302215,0.15299455108302212,0.1625917255096198,1.062728864254713
0.20295,0.9999999999999999,0.054555005780094146,0.054555005780094125,0.054555005780094125,0.0571629695455096,1.0478042982146845
0.20393999999999998,0.9999999999999998,0.07249344453071,0.07249344453070997,0.07249344453070995,0.08139393234056527,1.1227764505807807
0.20493,1.0000000000000004,0.07365328611218507,0.07365328611218512,0.0736532861121851,0.07944611864096018,1.0786500213982546
0.20592,0.9999999999999998,0.035126869253989175,0.03512686925398916,0.03512686925398916,0.03610527451606922,1.027853471796919
0.20690999999999998,1.0000000000000002,0.0027573657863492317,0.0027573657863492326,0.0027573657863492326,0.0028183138407691676,1.0221037247657416
0.2079,0.9999999999999992,0.030518253108276352,0.030518253108276303,0.030518253108276307,0.034143228834269915,1.1187805774181254
0.20889,0.9999999999999993,0.0005039177716808864,0.0005039177716808857,0.0005039177716808857,0.0005130540071929354,1.0181304094149604
0.20987999999999998,1.0000000000000004,0.08077628552339217,0.08077628552339224,0.08077628552339222,0.0853643305881957,1.0567994063489696
0.21087,0.9999999999999999,0.010927523674565124,0.01092752367456512,0.010927523674565122,0.01271653949902526,1.1637164903723105
0.21186,1.0,0.028636629139521134,0.028636629139521134,0.028636629139521138,0.028956434551617123,1.0111677044996412
0.21284999999999998,0.9999999999999999,0.11948063453920324,0.1194806345392032,0.1194806345392032,0.1251481342690094,1.0474344629291918
0.21384,0.9999999999999998,0.04200437760430626,0.04200437760430624,0.04200437760430624,0.04231128808855932,1.0073066309217638
0.21483,1.0,0.06021668077228687,0.06021668077228687,0.060216680772286875,0.0658472275670588,1.0935047684887214
0.21581999999999998,1.0000000000000004,0.06277120936654966,0.0627712093665497,0.0627712093665497,0.06489706817641948,1.0338667811457314
0.21681,1.0,0.07258430274221916,0.07258430274221916,0.07258430274221916,0.08322077238867982,1.146539530513033
0.2178,1.0,0.11630890609652188,0.11630890609652188,0.11630890609652188,0.1240589763454656,1.0666335064875612
0.21879,1.0000000000000004,0.04724220261252785,0.0472422026125279,0.04724220261252791,0.04948854550595114,1.0475494953494737
0.21978,0.9999999999999999,0.05089503660912681,0.05089503660912679,0.050895036609126795,0.0551295495931329,1.08320090260524
0.22077,0.9999999999999998,0.05777381129434964,0.057773811294349615,0.057773811294349615,0.059439456086454776,1.02883044678529
0.22176,1.0000000000000002,0.05964907809820942,0.059649078098209435,0.05964907809820944,0.07238467417568605,1.2135086825065102
0.22275,0.999999999999999,0.032784024730240405,0.032784024730240335,0.032784024730240335,0.036823906993863044,1.1232271600837405
0.22374,0.9999999999999996,0.047054322661272865,0.047054322661272824,0.047054322661272824,0.0507882650422009,1.0793538652720036
0.22473,0.9999999999999999,0.027820985171451904,0.027820985171451897,0.0278209851714519,0.028284987233832843,1.016678131975609
0.22572,1.0000000000000004,0.05220783344475512,0.052207833444755165,0.052207833444755165,0.053062603972245784,1.0163724573706963
0.22671,0.9999999999999998,0.010415917109476478,0.010415917109476475,0.010415917109476475,0.012066966769315486,1.158512173482724
0.2277,1.0000000000000002,0.10392100324403161,0.10392100324403164,0.10392100324403163,0.11382671933586148,1.0953196734308739
0.22869,1.0000000000000004,0.06003394241247743,0.06003394241247749,0.06003394241247749,0.0628201742222438,1.0464109418405825
0.22968000000000002,1.0000000000000002,0.041961042335921864,0.041961042335921885,0.041961042335921885,0.047038662867927135,1.1210079695198238
0.23067000000000001,1.0000000000000002,0.02615724162465282,0.02615724162465283,0.026157241624652834,0.029392016065074165,1.12366649690511
0.23166,0.9999999999999997,0.001912347723784956,0.0019123477237849547,0.0019123477237849545,0.002137650084226755,1.1178145363626004
